sample_id,source_id,has_band_A_spectrum,has_band_B_spectrum,sampling_strategy,sampling_depth_cm,geo_zone_macro,geo_zone_micro,geo_zone_meso,land_cover_type,biome,parent_rock_type,property_particle_coarse,property_particle_fine,property_organic_content,property_acidity_index,cation_Ca,cation_Mg,cation_Na,cation_exchange_capacity,latitude,longitude,spectral_band_A_PC_1,spectral_band_A_PC_2,spectral_band_A_PC_3,spectral_band_A_PC_4,spectral_band_A_PC_5,spectral_band_A_PC_6,spectral_band_A_PC_7,spectral_band_A_PC_8,spectral_band_A_PC_9,spectral_band_A_PC_10,spectral_band_A_PC_11,spectral_band_A_PC_12,spectral_band_A_PC_13,spectral_band_A_PC_14,spectral_band_A_PC_15,spectral_band_B_PC_1,spectral_band_B_PC_2,spectral_band_B_PC_3,spectral_band_B_PC_4,spectral_band_B_PC_5,spectral_band_B_PC_6,spectral_band_B_PC_7,spectral_band_B_PC_8,spectral_band_B_PC_9,spectral_band_B_PC_10,spectral_band_B_PC_11,spectral_band_B_PC_12,spectral_band_B_PC_13,spectral_band_B_PC_14,spectral_band_B_PC_15
train_06928,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Sedimentary Rock,879.6451999999999,2199.113,33.97863,12.252201,3.14159,3.14159,,171.530814,,,1.8477773142365308,-2.3633561116564983,-0.3766513507192862,0.31633922939668363,0.23497024244564652,-0.1262703768966562,0.11622875850997766,0.0014258916924551448,-0.15615517214493965,-0.016094444288450322,0.014274219521893908,-0.017715031049777268,0.041314661040050285,-0.013948125387650267,0.07113756351318588,,,,,,,,,,,,,,,
train_06929,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2723.75853,314.159,17.636527,,33.615013,16.964586,,86.393725,-20.442778,-54.645833,4.525264345613542,0.5076209165138658,0.5910918174319938,0.32061793174288894,0.1759877896154545,0.1566458307995065,0.03580856284730006,0.12678240486186163,0.2065326867343047,-0.04814926039195831,0.022143041352743285,0.023294357531000304,-0.023444347359224495,-3.541563973883997e-05,-0.003750039216919281,,,,,,,,,,,,,,,
train_06930,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,345.5749,2261.9447999999998,37.214690000000004,12.880518999999998,56.54862,50.26544,,257.296221,,,-8.502271198384145,-0.5067565373061761,0.1999214288756733,-0.01985601947638175,-0.10431394003117869,0.013615606904613105,-0.04198089219870893,0.02300447682869173,-0.01682804661501127,0.016716959462597363,0.02402051145205231,0.034505293720417975,-0.010985663755394837,0.004462111445257467,-0.003595235691490687,,,,,,,,,,,,,,,
train_06931,Source_28,YES,NO,Profile,0-20,MW,Loc_035,State_04,Areas of Ecological Tension,Cerrado,Sedimentary Rock,568.62779,1022.901704,66.33923,,,,,,,,7.763035012721666,-1.6893160751619634,0.8137131636383775,0.14825138508657573,-0.17954790444040317,0.18661697634844548,-0.056316277950620545,-0.043343496376343056,0.0006195717469091329,-0.07139766488145342,-0.025606323795783963,0.13039725600092866,-0.02443295074662058,-0.05544454513903511,-0.011007051940279875,,,,,,,,,,,,,,,
train_06932,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2500.70564,405.26511,26.212086,,43.353942,41.154829,,147.968889,,,2.0488395900584564,0.9559399058584893,-0.056286465095299346,-0.22203484474013063,0.043712266251281565,0.05028633149563854,0.08317687577046401,0.04058152336563065,-0.026553026149396485,-0.04125442276126075,-0.013297862617940349,0.005751260035009786,0.013996387208102585,-0.02872858374386582,0.0021236491147177093,,,,,,,,,,,,,,,
train_06933,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2277.3385909999997,470.610182,21.519799000000003,,56.54862,16.336268,,126.29191800000001,,,-2.656708476855431,0.9448555085702567,0.043466441130151356,0.09233757332514855,0.11632619038245127,-0.005058920308377477,0.043989050943913074,0.06401595232149124,0.04943695903268788,-0.03330545940501129,-0.022480740663165667,-0.04511899004872842,-0.034339265956719725,-0.012007365071819326,-0.004052725784442605,,,,,,,,,,,,,,,
train_06934,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_05,Savannah,Cerrado,Igneous Rock,1288.0519,1790.7062999999998,66.33923,19.792016999999998,323.58377,43.98226,,468.09691,,,-0.40938526308722545,-0.08001793733090712,-1.1349320766549646,0.513708683738042,-0.09354508849965802,0.21940144874844872,0.009317976173546879,-0.047697994182067965,0.02555970188754732,-0.030976888484348295,-0.025437107068059725,0.027744430807832128,0.005926301038143316,-0.012378372518261918,-0.012846615909709634,,,,,,,,,,,,,,,
train_06935,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Sedimentary Rock,2638.9356,376.9908,14.38248888888889,,3.14159,3.14159,,42.411465,,,3.967049401558562,10.352977763310134,19.19484166704561,6.483808595152341,-7.044025084750002,7.0584485324582875,-10.536928079871684,6.107970760685292,9.116030324023454,14.838320720562502,14.370292278690739,3.383623695827085,1.1799070711477917,2.935126336890008,12.910418689223059,3.6759869690603946,16.74705926267164,-0.21711975519555615,18.11578975316229,23.41174155076134,11.01662851890426,6.927178944933393,-9.248182246956064,-8.713984427765105,15.756424707646959,9.418358095190994,18.34603903474641,-7.747493793101236,-1.1023838103112258,-2.495716163195521
train_06936,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2576.1038,314.159,12.94424,14.765473,40.840669999999996,37.699079999999995,,149.853843,,,-0.9723315908810247,0.560804337171147,0.21486493535971135,-0.21887906720007383,0.0270614865659771,-0.031852365958838,0.026292068638751238,0.05721770306304227,0.007012933245953547,-0.02555731064899832,0.015771919113368518,-0.0018641190799993886,0.018311261886557326,0.01576901177794491,-0.012277511801626,,,,,,,,,,,,,,,
train_06937,Source_08,YES,NO,Auger,0-20,NE,Unknown,State_16,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,2931.10347,204.20335,15.047679000000002,,11.623883,5.654862,,99.43132349999999,,,7.213928400124692,0.6600442776969172,-0.2869549630588545,0.12794520272585427,-0.4079304391353691,0.17582774387441794,-0.08575642510751387,0.11036674495962549,-0.15111544346438588,0.07283922931647674,0.0007022381997083833,0.06412166615076896,0.013378228326857686,0.023909055363648287,-0.04693371233013387,,,,,,,,,,,,,,,
train_06938,Source_05,YES,YES,Profile,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,816.8134,2010.6176,53.39499,17.278745,191.63699,87.96452,,392.384591,,,-6.482771642820515,-0.20544775833065082,0.3945297473880611,-0.0661139955973027,0.06722661092580104,-0.03652912869489004,0.01554624776146556,-0.07900843064537758,0.018864888546569855,0.045166541739278546,0.04928912129377599,0.005758814820250611,-0.030679083639454298,0.021123213457087658,-0.006052916823749795,-0.11600167418326376,0.1390406858581553,0.010951262658863202,-0.022869650513585936,0.035279921132224265,0.01731693907838995,0.001878345665458275,0.018357420003246954,0.0003431602592300061,-0.004917215818413676,0.0002129035186667904,-0.005278076369167608,0.005585565150368433,-0.003743546910294927,-0.0046696714164982025
train_06939,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2752.03284,301.59263999999996,16.827512000000002,,16.650427,6.597339,,63.774277,,,2.3608991509732125,0.3761306221204205,0.32982594111383323,0.15810887448579575,-0.09068642012592643,0.1210757162641212,0.012283565187988512,0.1089977208877312,0.11759596803462403,0.09103564783910939,-0.03621524143351382,-0.023573188043392642,0.00788287989017469,-0.05121177884872657,-0.015489005731062782,,,,,,,,,,,,,,,
train_06940,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Sedimentary Rock,1319.4678,1507.9632,38.83272,15.393791,131.94678,21.99113,,299.393527,,,-4.633866016198612,-0.5846435413123185,0.13462241261430596,-0.31930689457912365,-0.10930772063058487,0.08289576660320809,-0.11645503917784418,-0.1351616948240421,-0.09005275797583796,0.01751737897204124,-0.012310347742739043,0.01056592376376208,0.02080816987363686,0.0048071492471703356,-0.0034823799674682313,,,,,,,,,,,,,,,
train_06941,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,1854.166418,1098.928182,36.405675,,64.40259499999999,31.4159,,262.951083,,,-4.346177523424227,0.2078242102865927,0.2697864289100455,-0.137631156742132,0.029754937384112307,0.02698402517210331,0.0038530993090791854,0.04060682755467559,0.0009452645704592016,-0.040374617978322536,0.006500313571961613,0.008622843805163568,-0.007886450396717292,0.0021499920395597876,-0.006148227749024723,,,,,,,,,,,,,,,
train_06942,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,36.2924129,,,,,,,,-3.6514657593168836,0.7751391162013095,-0.19574732310200485,0.10409151213467145,0.07596209570070235,0.06777052565199057,0.037201159642473766,-0.08982852815113851,0.006784537904949671,-0.009911726068609216,-0.036673597783431176,-0.0504168131753074,-0.02733884815322798,-0.032275599399038145,0.0076790755215528465,,,,,,,,,,,,,,,
train_06943,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2488.13928,408.4067,23.946844000000002,,82.93797599999999,47.752168,,189.75203599999998,,,0.8766715500299859,0.8253887153188495,-0.30400984836754735,-0.047936599809260946,-0.20700060750733293,0.006852669608857393,0.013671294886107802,0.0726187568862181,-0.030593357800721123,-0.05565918567149297,-0.033909795463949795,-0.02353847992072789,0.024392041618670878,-0.026166866057691987,-0.017921406230230433,,,,,,,,,,,,,,,
train_06944,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2497.56405,609.4684599999999,23.461435,,32.986695,14.765473,,91.420269,,,-1.1254858058712207,0.6933217333504837,-0.06725856051810913,0.07317087289988984,0.09128832124959978,0.03452838427928929,0.019035976706682296,-0.0012126561757903884,-0.00771953019815822,-0.023376953881188274,-0.022055447260984677,-0.0326251100229715,0.0006945295963124272,-0.026521309737206428,-0.01063848836249708,,,,,,,,,,,,,,,
train_06945,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2261.9447999999998,565.4861999999999,37.214690000000004,14.451313999999998,106.81406,34.55749,,212.999802,-27.78136944,-53.78714167,1.9463977022224117,0.7849833546089919,-0.1421138210004636,-0.12403938046779256,-0.053860190867870826,-0.003136260692595318,0.1077145595379356,-0.029737835291417374,-0.06405751769850102,-0.02109379913679078,-0.05005814641333807,-0.044909716102567776,-0.028397705950794848,-0.02326440616299659,0.02125361296832715,,,,,,,,,,,,,,,
train_06946,Source_24,YES,NO,Auger,0-20,SE,Loc_015,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,628.318,879.6451999999999,39.0592442,,18.849539999999998,31.4159,,348.71648999999996,,,5.065748297390072,-0.02196210212699617,0.0018804324459566677,-0.24976483042758024,0.06707347989698653,-0.10831895941056585,0.08465120022104819,-0.10555672660262719,-0.10026685996542246,0.08875383152204847,0.006969668968061649,-0.0045492341212320245,-0.01966420943935234,0.005585847501301202,-0.021205632752273808,,,,,,,,,,,,,,,
train_06947,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,9.5949179,,,,,,,,0.037334694997635746,1.1198412874168562,0.21594092940827267,-0.030840761614653184,0.2642921572680837,0.10625167037625256,0.09809962577974628,0.03217334139528632,0.03010088719884652,-0.035030924517018884,-0.011078735450962843,-0.043854248204996775,-0.035682848947874705,-0.029656110094517893,0.013451607718285997,,,,,,,,,,,,,,,
train_06948,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,995.8840299999999,1570.7949999999998,36.243871999999996,,78.53975,18.849539999999998,,249.128087,,,-6.00157401176076,-0.5607783066700536,0.6240704809918852,0.13331870497791498,0.05541039592530196,-0.06933276433323668,-0.04905208642460201,0.021458565362695744,0.05295571463104279,0.011864005186827663,-0.025359018402488078,0.010841284687676022,-0.03789439582830588,0.008233768970427288,0.014394889205964708,,,,,,,,,,,,,,,
train_06949,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Unknown,Unknown,Unknown,1083.84855,1269.20236,35.59666,,84.82293,31.4159,,235.93340899999998,,,3.3671662795749198,-1.709800152564098,-0.37599911180113454,0.20591287371886802,-0.28885960981775033,0.13218107304999024,0.025139727855383324,0.13602289022463873,0.17756143859020004,0.1606641690266038,-0.09006055117795086,-0.017955911719998104,0.08556917781181338,-0.042181702778154924,-0.015178995597584724,,,,,,,,,,,,,,,
train_06950,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2726.90012,339.29172,17.151118,,61.889323,20.106176,,127.548554,-20.442778,-54.645833,0.5639858289969832,0.4354972296429041,0.37809205474355245,0.26429503415223926,-0.02855483410321724,-0.04050419626539767,-0.015180569537909475,0.05035988290572858,0.02349711780825163,0.0009298521103360771,-0.013665013936150083,-0.02000678954575412,0.0015096193060628587,-0.04610241820201667,-0.01028466370602933,,,,,,,,,,,,,,,
train_06951,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2192.82982,785.3974999999999,21.519799000000003,,70.37161599999999,27.960151,,180.32726599999998,,,-4.947213541796178,0.31662171714216253,0.4368296474456636,-0.013640771596074564,0.08754127638116976,0.0019479929093261892,0.035523214388849214,0.001327302590743339,0.020905379697924175,-0.0074705409686456285,0.01878922176589293,-0.026208851686965694,-0.02748612547261434,-0.0008280670914884492,0.006581513821692447,,,,,,,,,,,,,,,
train_06952,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,314.159,2073.4494,95.301967,,16.964586,5.3407029999999995,,22.305289,,,-1.5141873888103106,-1.8360684650108219,-0.3806558015205454,-0.16029430285716947,-0.1831167328653912,0.2798362119619747,-0.3143376222888847,-0.2770797978294655,0.08460027471138315,-0.08390991404523968,-0.07027190806711367,-0.08782503596918685,0.0019124205709209008,0.0036406979766569862,0.04501516923553963,,,,,,,,,,,,,,,
train_06953,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_05,Savannah,Cerrado,Igneous Rock,628.318,2356.1925,77.66544,16.650427,169.64586,59.69021,,434.796056,-27.073889,-52.455833,-0.528718658428215,-0.21309766243350725,-1.22167328754166,0.2794355262103572,0.044039883413936255,0.188584433212574,0.04611422271533569,-0.03876263036630658,0.0332429341849934,-0.03032913373575836,-0.029096835637861328,0.040133828693078105,0.041370373831304305,-0.03202668982868399,-0.0048419067964024145,,,,,,,,,,,,,,,
train_06954,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Igneous Rock,2199.113,753.9816,33.97863,12.252201,25.13272,9.424769999999999,,183.15469699999997,-27.07,-52.865833,2.467358519460314,-0.3674984359499063,-0.9137488283725758,0.4425074374196604,0.1533267121534418,-0.007635655111724871,0.22631753131851268,-0.025897080630333157,-0.13111963090610187,0.010999865958350882,0.02619018974251341,0.0020938369900730318,0.05972194451573391,0.07055360779872534,0.016730006406894808,,,,,,,,,,,,,,,
train_06955,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Savannah,Cerrado,Igneous Rock,534.0703,2010.6176,58.249080000000006,14.451313999999998,125.6636,34.55749,,397.72529399999996,,,-8.131170838488094,-0.1694586290130385,0.1261503185251771,-0.04255851628639123,-0.08154680186221616,-0.011523911779053595,0.024345340711245,-0.017565198857585302,-0.025656862325475382,0.011348470377537579,0.02145953961229078,-0.0035136504760473583,0.016323529881339532,-0.00011192822116437726,-0.030044474447602238,,,,,,,,,,,,,,,
train_06956,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Sedimentary Rock,2764.5992,251.3272,25.88848,15.393791,25.13272,18.849539999999998,,95.190177,,,2.291345950219682,1.464224571517115,-0.27242518699348933,-0.047193380619732606,0.06941811799174688,0.0018361032798948095,-0.03248121282641664,0.11295667359447022,-0.02925360378836636,-0.022519660519813366,0.02784829785102891,0.011057151740887613,-0.002874786011929222,-0.006560825618438769,0.018804192095276232,,,,,,,,,,,,,,,
train_06957,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Sedimentary Rock,1476.5473,1382.2996,25.88848,12.56636,6.28318,3.14159,,131.31846199999998,,,1.7692711260965153,-0.9574911582034883,-0.817441899540747,0.24192030015449043,0.16665651835493486,-0.10188539591002639,-0.2271314954431475,0.3933529839827521,-0.04028840250773193,-0.09611953519833247,-0.07193876409527789,-0.04586043481760166,-0.04735354873470177,0.122892926961553,-0.012142931263408322,,,,,,,,,,,,,,,
train_06958,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Sedimentary Rock,2010.6176,942.477,25.88848,11.938042,18.849539999999998,9.424769999999999,,161.477726,-26.94,-52.811944,2.0732062791886627,-1.1971132436080736,-1.0658972675102043,0.47104819835737843,0.20762406665676975,-0.09260681238578278,0.1693209193666682,0.0023888074030056763,-0.11449072617054444,0.055038509446824146,0.052016344175113007,-0.023287629332647112,0.05873473152634855,0.026002901502932607,-0.004606203264591589,,,,,,,,,,,,,,,
train_06959,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2606.5772230000002,313.84484100000003,17.960133,,33.615013,16.964586,,116.23883,,,2.9338048305393754,1.0147943960205263,0.5453116177306861,-0.18543382283925675,0.28413398907712056,0.03851187748025378,0.10644328596969536,0.01323960000437671,0.05471383494650407,0.027053555964275652,0.02328930634503378,-0.016886118180193997,0.002230916457982655,0.0069930507827234345,0.006379495348022362,,,,,,,,,,,,,,,
train_06960,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,991.171645,1492.25525,60.352519,,207.03078100000002,60.946845999999994,,351.85808,,,-6.017913226203315,-0.5467381396259795,0.3555788861619763,0.022767161608862635,-0.14683538732831958,0.08136204066914464,-0.014667005176631567,0.11946380506651882,0.18250429545865668,0.13692258050724337,-0.031242889686699322,0.030285886648325287,0.0530897067479623,-0.0467184442165847,0.023092154851241303,,,,,,,,,,,,,,,
train_06961,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,2293.3606999999997,706.85775,21.034390000000002,14.765473,28.27431,6.28318,,133.517575,,,-7.87411811079847,0.048924438989675925,-0.0009899832080544294,0.05849271512296047,-0.03419498760821292,0.0072789346977785215,-0.056930965691698955,-0.013696268096291849,-0.020418366797140625,-0.01727225456214735,0.050482314943681446,0.00391971235950574,0.002392882361599107,0.007902555850251526,-0.015091285243343924,,,,,,,,,,,,,,,
train_06962,Source_10,YES,NO,Auger,0-20,MW,Loc_012,State_10,Areas of Ecological Tension,Cerrado,Sedimentary Rock,2456.72338,590.61892,24.27045,17.278745,43.98226,9.424769999999999,0.314159,106.499901,,,2.5773744764226243,1.081404940054663,-0.9533413118546641,0.28048330800892907,0.2804168016431768,0.06276376073513613,0.007127775624215908,0.00886153645359795,0.00394968129097282,0.008388676568409404,-0.012338520572941138,0.006095490061304844,-0.03423433264153944,-0.00513742832601126,-0.02214297064757411,,,,,,,,,,,,,,,
train_06963,Source_07,YES,NO,Auger,0-20,S,Loc_005,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,376.9908,1382.2996,140.02431620000002,,,,,,,,-5.854376769853325,-0.005938633529382416,-0.30434188213859165,-0.03596512091157124,-0.33909116507857895,-0.013094163723637938,0.010609669614692036,-0.030085527549889246,-0.076111710697374,-0.007774001677354817,-0.03367350433018957,-0.0020404761070527025,-0.0017087093535464845,-0.013383801647912455,0.02242721694517924,,,,,,,,,,,,,,,
